DATAFLOW,LAST UPDATE,freq,unit,bmi,lev_limit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,M,MT,2008,35.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,M,PL,2008,26.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,M,RO,2008,14.1,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,M,SI,2008,32.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,M,SK,2008,24.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,M,TR,2008,20.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,AT,2008,25.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,BE,2008,31.9,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,BG,2008,24.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,CY,2008,33,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,CZ,2008,37.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,EE,2008,36.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,EL,2008,30.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,ES,2008,30.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,FR,2008,24.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,HU,2008,31.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,LV,2008,32.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,MT,2008,38.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,PL,2008,29.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,RO,2008,17.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,SI,2008,32.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,SK,2008,29.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y55-64,T,TR,2008,30.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,AT,2008,19.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,BE,2008,23.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,BG,2008,18.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,CY,2008,26.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,CZ,2008,24.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,EE,2008,30.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,EL,2008,30.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,ES,2008,25.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,FR,2008,21.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,HU,2008,25.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,LV,2008,30.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,MT,2008,32.4,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,PL,2008,24.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,RO,2008,15.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,SI,2008,21.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,SK,2008,23.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,F,TR,2008,27.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,AT,2008,17.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,BE,2008,19.2,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,BG,2008,13.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,CY,2008,20.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,CZ,2008,23,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,EE,2008,21.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,EL,2008,20.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,ES,2008,24.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,FR,2008,18.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,HU,2008,27.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,LV,2008,15,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,MT,2008,28.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,PL,2008,22.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,RO,2008,12.2,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,SI,2008,23.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,SK,2008,19.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,M,TR,2008,15.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,AT,2008,18.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,BE,2008,21.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,BG,2008,16.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,CY,2008,23.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,CZ,2008,23.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,EE,2008,26.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,EL,2008,26.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,ES,2008,24.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,FR,2008,20.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,HU,2008,26.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,LV,2008,24,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,MT,2008,30.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,PL,2008,23.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,RO,2008,14.1,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,SI,2008,22.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,SK,2008,21.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE15,T,TR,2008,22.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,AT,2008,19.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,BE,2008,22.9,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,BG,2008,17.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,CY,2008,30.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,CZ,2008,27.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,EE,2008,33.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,EL,2008,29.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,ES,2008,32,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,FR,2008,20.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,HU,2008,24,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,LV,2008,33.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,MT,2008,36.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,PL,2008,26.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,RO,2008,11.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,SI,2008,23.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,SK,2008,30.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,F,TR,2008,28,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,AT,2008,15.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,BE,2008,10.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,BG,2008,11.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,CY,2008,18.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,CZ,2008,15.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,EE,2008,19.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,EL,2008,24,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,ES,2008,27.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,FR,2008,20.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,HU,2008,29.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,LV,2008,18,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,MT,2008,23.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,PL,2008,22.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,RO,2008,9.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,SI,2008,22.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,SK,2008,22.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,M,TR,2008,20.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,AT,2008,18.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,BE,2008,18.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,BG,2008,15.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,CY,2008,25.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,CZ,2008,22.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,EE,2008,28.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,EL,2008,27.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,ES,2008,30.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,FR,2008,20.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,HU,2008,26,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,LV,2008,29,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,MT,2008,30.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,PL,2008,25.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,RO,2008,10.9,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,SI,2008,23.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,SK,2008,27.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,SM_SEV,Y_GE65,T,TR,2008,24.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,AT,2008,11.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,BE,2008,12,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,BG,2008,22.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,CY,2008,16.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,CZ,2008,19.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,EE,2008,13.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,EL,2008,11.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,ES,2008,15.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,FR,2008,15,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,HU,2008,20.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,LV,2008,9.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,MT,2008,14.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,PL,2008,14.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,RO,2008,12.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,SI,2008,7.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,SK,2008,16.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,F,TR,2008,14.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,AT,2008,5.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,BE,2008,8.6,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,BG,2008,3.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,CY,2008,4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,CZ,2008,1.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,EE,2008,3.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,EL,2008,1.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,ES,2008,3.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,FR,2008,7.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,HU,2008,9.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,LV,2008,2.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,MT,2008,4.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,PL,2008,5.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,RO,2008,3.7,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,SI,2008,4.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,SK,2008,3.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,M,TR,2008,8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,AT,2008,8.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,BE,2008,10.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,BG,2008,13,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,CY,2008,10.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,CZ,2008,10.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,EE,2008,8.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,EL,2008,6.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,ES,2008,9.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,FR,2008,11.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,HU,2008,14.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,LV,2008,5.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,MT,2008,9.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,PL,2008,9.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,RO,2008,8.2,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,SI,2008,6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,SK,2008,9.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-24,T,TR,2008,11.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,AT,2008,9.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,BE,2008,9.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,BG,2008,19.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,CY,2008,14,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,CZ,2008,18.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,EE,2008,11.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,EL,2008,10.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,ES,2008,11.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,FR,2008,11.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,HU,2008,18.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,LV,2008,8.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,MT,2008,12.9,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,PL,2008,12.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,RO,2008,10.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,SI,2008,7.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,SK,2008,13.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,F,TR,2008,12.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,M,AT,2008,3.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,M,BE,2008,5.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,M,BG,2008,3.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,M,CY,2008,2.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,M,CZ,2008,1.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,M,EE,2008,3.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,M,EL,2008,1.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,LT18P5,NONE,Y15-29,M,ES,2008,2.5,
